gut_id,title,authors,languages,downloads,subjects,gutenberg_epub_url
31773,"Si Klegg, Book 3: Si and Shorty Meet Mr. Rosenbaum, the Spy, Who Relates His Adventures","McElroy, John",en,456,"Indiana -- History -- Civil War, 1861-1865 -- Fiction; Spy stories; United States -- History -- Civil War, 1861-1865 -- Fiction",https://www.gutenberg.org/ebooks/31773.epub3.images
32947,On Snake-Poison: Its Action and Its Antidote,"Mueller, A.",en,456,Antidotes; Poisonous snakes -- Venom -- Physiological effect; Strychnine,https://www.gutenberg.org/ebooks/32947.epub3.images
33511,Tales of Passed Times,"Perrault, Charles",en,456,"Children's stories, French -- Translations into English; Fairy tales; Fairy tales -- France",https://www.gutenberg.org/ebooks/33511.epub3.images
35113,Comfort Found in Good Old Books,"Fitch, George Hamlin",en,456,Books and reading,https://www.gutenberg.org/ebooks/35113.epub3.images
36085,Turns about Town,"Holliday, Robert Cortes",en,456,Essays,https://www.gutenberg.org/ebooks/36085.epub3.images
48341,"Gunshot Roentgenograms: A Collection of Roentgenograms Taken in Constantinople During the Turko-Balkan War, 1912-1913, Illustrating Some Gunshot Wounds in the Turkish Army","Ford, Clyde S. (Clyde Sinclair)",en,456,Balkan Peninsula -- History -- War of 1912-1913 -- Medical care; Gunshot wounds; X-rays,https://www.gutenberg.org/ebooks/48341.epub3.images
58197,"Popular Superstitions, and the Truths Contained Therein: With an Account of Mesmerism","Mayo, Herbert",en,456,Mesmerism; Parapsychology and medicine; Superstition,https://www.gutenberg.org/ebooks/58197.epub3.images
75077,The structure of the English sentence,"Stewart, Lillian Kimball",en,456,English language -- Sentences; English language -- Syntax,https://www.gutenberg.org/ebooks/75077.epub3.images
3400,Complete Project Gutenberg William Dean Howells Works,"Howells, William Dean",en,455,American literature -- 19th century; Literature -- History and criticism,https://www.gutenberg.org/ebooks/3400.epub3.images
5676,A Double Story,"MacDonald, George",en,455,Children -- Conduct of life -- Juvenile fiction; Conduct of life -- Juvenile fiction; Fairies -- Juvenile fiction; Fairy tales; Fantasy fiction; Kindness -- Juvenile fiction; Kings and rulers -- Juvenile fiction; Parent and child -- Juvenile fiction; Pride and vanity -- Juvenile fiction; Princesses -- Juvenile fiction; Selfishness -- Juvenile fiction; Women shepherds -- Juvenile fiction,https://www.gutenberg.org/ebooks/5676.epub3.images
47938,On Digestive Proteolysis: Being the Cartwright Lectures for 1894,"Chittenden, R. H. (Russell Henry)",en,455,Digestion; Digestive enzymes; Enzymes,https://www.gutenberg.org/ebooks/47938.epub3.images
53601,The Academic Gregories,"Stewart, Agnes Grainger",en,455,Gregory family,https://www.gutenberg.org/ebooks/53601.epub3.images
1315,Autobiography and Selected Essays,"Huxley, Thomas Henry",en,454,Science,https://www.gutenberg.org/ebooks/1315.epub3.images
15364,The Pronunciation of English Words Derived from the Latin: Society for Pure English Tract 4,"Sargeaunt, John",en,454,English language -- Foreign words and phrases -- Latin; English language -- Pronunciation; Latin language -- Influence on English,https://www.gutenberg.org/ebooks/15364.epub3.images
22228,Alphabetical Vocabularies of the Clallum and Lummi,"Gibbs, George",en,454,"Indians of North America -- Languages -- Glossaries, vocabularies, etc.",https://www.gutenberg.org/ebooks/22228.epub3.images
24507,"Christianity as Mystical Fact, and the Mysteries of Antiquity","Steiner, Rudolf",en,454,"Anthroposophy; Christianity and other religions; Mysteries, Religious; Mysticism",https://www.gutenberg.org/ebooks/24507.epub3.images
35408,The Religion of Geology and Its Connected Sciences,"Hitchcock, Edward",en,454,Bible and geology; Religion and science,https://www.gutenberg.org/ebooks/35408.epub3.images
56929,Pictures of Hellas: Five Tales of Ancient Greece,"Mariager, Peder",en,454,"Greece -- Social life and customs -- Fiction; Short stories, Danish -- Translations into English",https://www.gutenberg.org/ebooks/56929.epub3.images
76211,Mamba's daughters : $b A novel of Charleston,"Heyward, DuBose",en,454,African American women -- Fiction; Businesspeople -- Fiction; Charleston (S.C.) -- Fiction; Domestic fiction; Mothers and daughters -- Fiction; Race relations -- Fiction; Women -- South Carolina -- Fiction; Women household employees -- Fiction,https://www.gutenberg.org/ebooks/76211.epub3.images
749,Barlaam and Ioasaph,"John of Damascus, Saint",en,453,Christian saints -- India -- Romances; Gautama Buddha -- Legends -- Adaptations; Princes -- India -- Romances,https://www.gutenberg.org/ebooks/749.epub3.images
29894,A Romance of the West Indies,"Sue, Eugène",en,453,Privateering -- Caribbean Sea -- Fiction,https://www.gutenberg.org/ebooks/29894.epub3.images
30429,Was Man Created?,"Mott, Henry A. (Henry Augustus)",en,453,Creation; Evolution; Human beings -- Origin; Natural selection,https://www.gutenberg.org/ebooks/30429.epub3.images
36547,"The Seven Follies of Science [2nd ed.]: A popular account of the most famous scientific impossibilities and the attempts which have been made to solve them. To which is added a small budget of interesting paradoxes, illusions, and marvels","Phin, John",en,453,Geometry -- Famous problems; Scientific recreations,https://www.gutenberg.org/ebooks/36547.epub3.images
64352,The Illustrated Horse Doctor: Being an accurate and detailed account of the various diseases to which the equine race are subjected,"Mayhew, Edward",en,453,Horses -- Diseases,https://www.gutenberg.org/ebooks/64352.epub3.images
4004,On the Prospects of Christianity: Bernard Shaw's Preface to Androcles and the Lion,"Shaw, Bernard",en,452,Christianity; Essays; Prefaces,https://www.gutenberg.org/ebooks/4004.epub3.images
5364,The Inside of the Cup — Complete,"Churchill, Winston",en,452,Attitude change -- Fiction; Christian ethics -- Fiction; Christian life -- Fiction; Conscience -- Religious aspects -- Fiction,https://www.gutenberg.org/ebooks/5364.epub3.images
10702,"The History of Rome, Book II: From the Abolition of the Monarchy in Rome to the Union of Italy","Mommsen, Theodor",en,452,Rome -- History,https://www.gutenberg.org/ebooks/10702.epub3.images
13678,Chapters on Jewish literature,"Abrahams, Israel",en,452,Jewish literature -- History and criticism,https://www.gutenberg.org/ebooks/13678.epub3.images
62992,The Evolution of Worlds,"Lowell, Percival",en,452,Cosmogony,https://www.gutenberg.org/ebooks/62992.epub3.images
68357,"Short-story masterpieces, Vol. 4 : $b Russian",Unknown,en,452,"Russian fiction -- Translations into English; Short stories, Russian -- Translations into English",https://www.gutenberg.org/ebooks/68357.epub3.images
69527,The war against Germany: Europe and adjacent areas,"Hunter, Kenneth E., United States. Department of the Army. Office of Military History",en,452,"World War, 1939-1945 -- Campaigns -- Western Front; World War, 1939-1945 -- Pictorial works",https://www.gutenberg.org/ebooks/69527.epub3.images
3443,The Book of the Thousand Nights and a Night — Volume 09 (of 10),Unknown,en,451,Fairy tales; Tales -- Arab countries,https://www.gutenberg.org/ebooks/3443.epub3.images
8655,"The Book of the Thousand Nights and One Night, Volume I",Unknown,en,451,Fairy tales; Tales -- Arab countries,https://www.gutenberg.org/ebooks/8655.epub3.images
25389,Right Use of Lime in Soil Improvement,"Agee, Alva",en,451,Lime; Liming of soils,https://www.gutenberg.org/ebooks/25389.epub3.images
50230,Tschaikowsky and his orchestral music,"Biancolli, Louis",en,451,"Tchaikovsky, Peter Ilich, 1840-1893; Tchaikovsky, Peter Ilich, 1840-1893. Orchestra music",https://www.gutenberg.org/ebooks/50230.epub3.images
59095,One Year at the Russian Court: 1904-1905,"Maud, Renée Gaudin de Villaine",en,451,"Rasputin, Grigorii Efimovich, 1869-1916; Russia -- Court and courtiers; Saint Petersburg (Russia) -- Social life and customs",https://www.gutenberg.org/ebooks/59095.epub3.images
71544,"Illustrations of political economy, Volume 4 (of 9)","Martineau, Harriet",en,451,"Didactic fiction, English; Political fiction, English; Social problems -- Fiction",https://www.gutenberg.org/ebooks/71544.epub3.images
72301,"Lead poisoning and lead absorption : $b The symptoms, pathology and prevention, with special reference to their industrial origin, and an account of the principal processes involving risk","Legge, Thomas Morison, Sir, Goadby, Kenneth Weldon",en,451,Lead poisoning,https://www.gutenberg.org/ebooks/72301.epub3.images
14449,Dutch Courage and Other Stories,"London, Jack",en,450,Adventure stories; Short stories,https://www.gutenberg.org/ebooks/14449.epub3.images
14576,Modern Mythology,"Lang, Andrew",en,450,Mythology,https://www.gutenberg.org/ebooks/14576.epub3.images
23299,Stradella,"Crawford, F. Marion (Francis Marion)",en,450,"Stradella, Alessandro, 1639-1682 -- Fiction",https://www.gutenberg.org/ebooks/23299.epub3.images
44043,The truth about opium : $b being a refutation of the fallacies of the Anti-Opium Society and a defence of the Indo-China opium trade,"Brereton, William H.",en,450,China -- Commerce -- Great Britain -- History -- 19th century; China -- Commerce -- India -- History -- 19th century; Great Britain -- Commerce -- China -- History -- 19th century; India -- Commerce -- China -- History -- 19th century; Opium abuse; Opium trade -- China -- History -- 19th century; Opium trade -- Great Britain -- History -- 19th century; Opium trade -- India -- History -- 19th century,https://www.gutenberg.org/ebooks/44043.epub3.images
57379,The Nile in 1904,"Willcocks, William, Sir",en,450,Geology -- Egypt; Nile River; Water-supply -- Egypt,https://www.gutenberg.org/ebooks/57379.epub3.images
59357,"Introduction to Anatomy, 1532: With English translation and an introductory essay on anatomical studies in Tudor England by C.D. O'Malley and K.F. Russell.","Edguard, David","en,la",450,Anatomy -- Study and teaching -- England -- History -- 16th century; Human anatomy -- Early works to 1800,https://www.gutenberg.org/ebooks/59357.epub3.images
62715,Drug Plants Under Cultivation,"Stockberger, W. W. (Warner Webster)",en,450,"Botany, Medical; Medicinal plants -- Culture -- United States",https://www.gutenberg.org/ebooks/62715.epub3.images
4709,Brewster's Millions,"McCutcheon, George Barr",en,449,Bildungsromans; Humorous stories; Inheritance and succession -- Fiction; Millionaires -- Fiction; Young men -- Fiction,https://www.gutenberg.org/ebooks/4709.epub3.images
20304,A Trip to Paris in July and August 1792,"Twiss, Richard",en,449,France -- History -- 1789-1793; Paris (France) -- Description and travel -- Early works to 1800,https://www.gutenberg.org/ebooks/20304.epub3.images
22627,"German Science Reader: An Introduction to Scientific German, for Students of Physics, Chemistry and Engineering","Kroeh, Charles Frederick","de,en",449,German language -- Readers -- Science,https://www.gutenberg.org/ebooks/22627.epub3.images
23043,Two Gentlemen of Verona: The Works of William Shakespeare [Cambridge Edition] [9 vols.],"Shakespeare, William",en,449,Comedy plays; Exiles -- Drama; Triangles (Interpersonal relations) -- Drama; Verona (Italy) -- Drama,https://www.gutenberg.org/ebooks/23043.epub3.images
74167,Greek tragedy,"Norwood, Gilbert",en,449,"Greek drama (Tragedy) -- History and criticism; Mythology, Greek, in literature",https://www.gutenberg.org/ebooks/74167.epub3.images
12281,Cattle Brands: A Collection of Western Camp-Fire Stories,"Adams, Andy",en,448,Cowboys -- Fiction; Frontier and pioneer life -- Fiction; Ranch life -- Fiction; West (U.S.) -- Social life and customs -- Fiction; Western stories,https://www.gutenberg.org/ebooks/12281.epub3.images
15335,Madame Chrysanthème,"Loti, Pierre",en,448,Japan -- Fiction,https://www.gutenberg.org/ebooks/15335.epub3.images
44691,Dust of the Desert,"Ritchie, Robert Welles",en,448,"Southwest, New -- Fiction; Western stories",https://www.gutenberg.org/ebooks/44691.epub3.images
51422,In the path of the alphabet: an historical account of the ancient beginnings and evolution of the modern alphabet,"Jermain, Frances Delavan Page",en,448,Alphabet,https://www.gutenberg.org/ebooks/51422.epub3.images
63117,"Description of the Process of Manufacturing Coal Gas, for the Lighting of Streets Houses, and Public Buildings: With Elevations, Sections, and Plans of the Most Improved Sorts of Apparatus Now Employed at the Gas Works in London and the Principal Provincial Towns of Great Britain; Accompanied With Comparative Estimates, Exhibiting the Most Economical Mode of Procuring This Species of Light","Accum, Friedrich Christian",en,448,Gas manufacture and works -- Great Britain; Gas-lighting,https://www.gutenberg.org/ebooks/63117.epub3.images
1114,The Merchant of Venice,"Shakespeare, William",en,447,Comedy plays; Jews -- Italy -- Drama; Moneylenders -- Drama; Venice (Italy) -- Drama,https://www.gutenberg.org/ebooks/1114.epub3.images
3374,The Entire March Family Trilogy,"Howells, William Dean",en,447,Fiction; Literature -- Collections,https://www.gutenberg.org/ebooks/3374.epub3.images
16900,The First Book of Farming,"Goodrich, C. L. (Charles Landon)",en,447,Agriculture,https://www.gutenberg.org/ebooks/16900.epub3.images
21775,"The Best of the World's Classics, Restricted to Prose, Vol. IV (of X)—Great Britain and Ireland II",Unknown,en,447,Literature -- Collections,https://www.gutenberg.org/ebooks/21775.epub3.images
24667,Aether and Gravitation,"Hooper, William George",en,447,Ether (Space); Force and energy; Gravitation; Matter,https://www.gutenberg.org/ebooks/24667.epub3.images
27146,Select Temperance Tracts,American Tract Society,en,447,Temperance,https://www.gutenberg.org/ebooks/27146.epub3.images
51048,The Geologic Story of Canyonlands National Park,"Lohman, Stanley William",en,447,Canyonlands National Park (Utah) -- Guidebooks; Geology -- Utah -- Canyonlands National Park -- Guidebooks,https://www.gutenberg.org/ebooks/51048.epub3.images
22571,Frank Merriwell's Bravery,"Standish, Burt L.",en,446,Adventure and adventurers -- Juvenile fiction; Western stories,https://www.gutenberg.org/ebooks/22571.epub3.images
42080,The Voice in Singing,"Seiler, Emma",en,446,Singing,https://www.gutenberg.org/ebooks/42080.epub3.images
55695,Pioneer Saturn Encounter,United States. National Aeronautics and Space Administration,en,446,Pioneer (Space probes); Saturn probes,https://www.gutenberg.org/ebooks/55695.epub3.images
61683,"The description and use of the globes and the orrery: To which is prefix'd, by way of introduction, a brief account of the solar system","Harris, Joseph",en,446,Astronomical models; Globes,https://www.gutenberg.org/ebooks/61683.epub3.images
68801,Cassell's book of birds; vol. 4,"Brehm, Alfred Edmund",en,446,Birds,https://www.gutenberg.org/ebooks/68801.epub3.images
18279,"The composition of Indian geographical names, illustrated from the Algonkin languages","Trumbull, J. Hammond (James Hammond)",en,445,"Algonquian Indians -- Names; Names, Geographical -- New England; Names, Indian -- North America",https://www.gutenberg.org/ebooks/18279.epub3.images
18997,"The Vicomte de Bragelonne; Or, Ten Years Later: Being the completion of ""The Three Musketeers"" and ""Twenty Years After""","Dumas, Alexandre, Maquet, Auguste",en,445,"Adventure stories; France -- History -- Louis XIV, 1643-1715 -- Fiction; Historical fiction",https://www.gutenberg.org/ebooks/18997.epub3.images
