domain,gut_id,title,authors,languages,downloads,subjects,preferred_source,preferred_url,gutenberg_epub_url
religion,32736,The Bible Story,"Hall, Newton Marshall, Wood, Irving Francis",en,898,"Bible stories, English",gutenberg,https://www.gutenberg.org/ebooks/32736.epub3.images,https://www.gutenberg.org/ebooks/32736.epub3.images
religion,23580,The Children's Bible,"Kent, Charles Foster, Sherman, Henry A.",en,891,"Bible stories, English",gutenberg,https://www.gutenberg.org/ebooks/23580.epub3.images,https://www.gutenberg.org/ebooks/23580.epub3.images
religion,9880,The Woman's Bible,"Stanton, Elizabeth Cady",en,874,Bible -- Commentaries; Bible -- Feminist criticism; Women in the Bible,gutenberg,https://www.gutenberg.org/ebooks/9880.epub3.images,https://www.gutenberg.org/ebooks/9880.epub3.images
religion,42645,The Expositor's Bible: The Epistle to the Galatians,"Findlay, George G. (George Gillanders)",en,855,Bible. Galatians -- Commentaries,gutenberg,https://www.gutenberg.org/ebooks/42645.epub3.images,https://www.gutenberg.org/ebooks/42645.epub3.images
religion,42601,The Expositor's Bible: The Prophecies of Jeremiah: With a Sketch of His Life and Times,"Ball, C. J. (Charles James)",en,841,Bible. Jeremiah -- Commentaries,gutenberg,https://www.gutenberg.org/ebooks/42601.epub3.images,https://www.gutenberg.org/ebooks/42601.epub3.images
religion,44103,The Expositor's Bible: The Book of Daniel,"Farrar, F. W. (Frederic William)",en,828,Bible. Daniel -- Commentaries,gutenberg,https://www.gutenberg.org/ebooks/44103.epub3.images,https://www.gutenberg.org/ebooks/44103.epub3.images
religion,50747,"The Expositor's Bible: The Book of the Twelve Prophets, Vol. 2: Commonly Called the Minor","Smith, George Adam",en,823,Bible. Minor Prophets -- Commentaries,gutenberg,https://www.gutenberg.org/ebooks/50747.epub3.images,https://www.gutenberg.org/ebooks/50747.epub3.images
religion,2800,The Koran (Al-Qur'an),Unknown,en,799,Qur'an,gutenberg,https://www.gutenberg.org/ebooks/2800.epub3.images,https://www.gutenberg.org/ebooks/2800.epub3.images
religion,42189,The Expositor's Bible: The Book of Proverbs,"Horton, Robert F. (Robert Forman)",en,759,Bible. Proverbs -- Commentaries,gutenberg,https://www.gutenberg.org/ebooks/42189.epub3.images,https://www.gutenberg.org/ebooks/42189.epub3.images
religion,34520,Bible Readings for the Home Circle,Unknown,en,746,Bible -- Illustrations; Bible -- Indexes; Bible -- Study and teaching,gutenberg,https://www.gutenberg.org/ebooks/34520.epub3.images,https://www.gutenberg.org/ebooks/34520.epub3.images
religion,8001,"The Bible, King James version, Book 1: Genesis",Anonymous,en,737,Bible. Genesis,gutenberg,https://www.gutenberg.org/ebooks/8001.epub3.images,https://www.gutenberg.org/ebooks/8001.epub3.images
religion,40470,Expositor's Bible: The Book of Job,"Watson, Robert A. (Robert Alexander)",en,719,Bible. Job -- Commentaries,gutenberg,https://www.gutenberg.org/ebooks/40470.epub3.images,https://www.gutenberg.org/ebooks/40470.epub3.images
religion,16955,Three translations of the Koran (Al-Qur'an) side by side,Unknown,en,718,Qur'an,gutenberg,https://www.gutenberg.org/ebooks/16955.epub3.images,https://www.gutenberg.org/ebooks/16955.epub3.images
religion,77715,The story of Mary Jones and her Bible,"Ropes, Mary E. (Mary Emily)",en,671,"Bible -- Juvenile fiction; Children -- Conduct of life -- Juvenile fiction; Christian life -- Juvenile fiction; Conduct of life -- Juvenile fiction; Faith -- Juvenile fiction; Glory of God -- Juvenile fiction; Jones, Mary, 1784-1864 -- Juvenile fiction; Literacy -- Juvenile fiction; Prayer -- Juvenile fiction",gutenberg,https://www.gutenberg.org/ebooks/77715.epub3.images,https://www.gutenberg.org/ebooks/77715.epub3.images
religion,40775,Expositor's Bible: The Epistles of St. John,"Alexander, William",en,652,Bible. Epistles of John -- Commentaries,gutenberg,https://www.gutenberg.org/ebooks/40775.epub3.images,https://www.gutenberg.org/ebooks/40775.epub3.images
religion,28536,The Astronomy of the Bible: An Elementary Commentary on the Astronomical References of Holy Scripture,"Maunder, E. Walter (Edward Walter)",en,652,Astronomy in the Bible; Constellations,gutenberg,https://www.gutenberg.org/ebooks/28536.epub3.images,https://www.gutenberg.org/ebooks/28536.epub3.images
religion,39767,"The Expositor's Bible: The Book of Isaiah, Volume 1 (of 2)","Smith, George Adam",en,630,Bible. Isaiah -- Commentaries,gutenberg,https://www.gutenberg.org/ebooks/39767.epub3.images,https://www.gutenberg.org/ebooks/39767.epub3.images
religion,39196,The Expositor's Bible: The Epistle to the Ephesians,"Findlay, George G. (George Gillanders)",en,606,Bible. Ephesians -- Commentaries,gutenberg,https://www.gutenberg.org/ebooks/39196.epub3.images,https://www.gutenberg.org/ebooks/39196.epub3.images
religion,20927,"A Critical Exposition of the Popular 'Jihád': Showing that all the Wars of Mohammad Were Defensive; and; that Aggressive War, or Compulsory Conversion, is not; Allowed in The Koran - 1885",Cherágh Ali,en,605,Islam -- Apologetic works; Islam -- Relations; Jihad; War -- Religious aspects -- Islam,gutenberg,https://www.gutenberg.org/ebooks/20927.epub3.images,https://www.gutenberg.org/ebooks/20927.epub3.images
religion,47337,The Expositor's Bible: The General Epistles of St. James and St. Jude,"Plummer, Alfred",en,592,Bible. James -- Commentaries; Bible. Jude -- Commentaries,gutenberg,https://www.gutenberg.org/ebooks/47337.epub3.images,https://www.gutenberg.org/ebooks/47337.epub3.images
religion,25309,Child's Story of the Bible,"Lathbury, Mary A. (Mary Artemisia)",en,549,"Bible stories, English",gutenberg,https://www.gutenberg.org/ebooks/25309.epub3.images,https://www.gutenberg.org/ebooks/25309.epub3.images
science,6478,"Himalayan Journals — Complete: Or, Notes of a Naturalist in Bengal, the Sikkim and Nepal Himalayas, the Khasia Mountains, etc.","Hooker, Joseph Dalton",en,5098,Himalaya Mountains -- Description and travel; Natural history -- Himalaya Mountains,gutenberg,https://www.gutenberg.org/ebooks/6478.epub3.images,https://www.gutenberg.org/ebooks/6478.epub3.images
science,50572,Goethe's Theory of Colours,"Goethe, Johann Wolfgang von",en,4131,Color,gutenberg,https://www.gutenberg.org/ebooks/50572.epub3.images,https://www.gutenberg.org/ebooks/50572.epub3.images
science,5000,The Notebooks of Leonardo Da Vinci — Complete,"Leonardo, da Vinci",en,4000,"Leonardo, da Vinci, 1452-1519 -- Notebooks, sketchbooks, etc.",gutenberg,https://www.gutenberg.org/ebooks/5000.epub3.images,https://www.gutenberg.org/ebooks/5000.epub3.images
science,54475,Discoveries and Inventions of the Nineteenth Century,"Routledge, Robert",en,3791,Inventions -- History -- 19th century,gutenberg,https://www.gutenberg.org/ebooks/54475.epub3.images,https://www.gutenberg.org/ebooks/54475.epub3.images
science,49622,"Handbook of Birmingham: Prepared for the Members of the British Association, 1886",British Association for the Advancement of Science,en,3610,Birmingham (England); Natural history -- England -- Birmingham,gutenberg,https://www.gutenberg.org/ebooks/49622.epub3.images,https://www.gutenberg.org/ebooks/49622.epub3.images
science,61616,Lichens,"Smith, Annie Lorrain",en,3158,Lichens,gutenberg,https://www.gutenberg.org/ebooks/61616.epub3.images,https://www.gutenberg.org/ebooks/61616.epub3.images
science,2440,The Naturalist on the River Amazons,"Bates, Henry Walter",en,3075,"Amazon River Valley -- Description and travel; Bates, Henry Walter, 1825-1892 -- Travel -- Amazon River Valley; Indians of South America -- Brazil -- Social life and customs; Natural history -- Amazon River Valley",gutenberg,https://www.gutenberg.org/ebooks/2440.epub3.images,https://www.gutenberg.org/ebooks/2440.epub3.images
science,28553,"How it Works: Dealing in simple language with steam, electricity, light, heat, sound, hydraulics, optics, etc., and with their applications to apparatus in common use","Williams, Archibald",en,2949,Science -- Juvenile literature; Technology -- Juvenile literature,gutenberg,https://www.gutenberg.org/ebooks/28553.epub3.images,https://www.gutenberg.org/ebooks/28553.epub3.images
science,20556,"Lamarck, the Founder of Evolution: His Life and Work","Packard, A. S. (Alpheus Spring)",en,2916,"Evolution (Biology); Lamarck, Jean Baptiste Pierre Antoine de Monet de, 1744-1829; Naturalists -- France -- Biography",gutenberg,https://www.gutenberg.org/ebooks/20556.epub3.images,https://www.gutenberg.org/ebooks/20556.epub3.images
science,74764,"Bibliographical history of electricity & magnetism, chronologically arranged",Unknown,en,2891,"Electricity -- History; Electricity -- History -- Bibliography; Magnetism -- History; Magnetism -- History -- Bibliography; Science, Medieval",gutenberg,https://www.gutenberg.org/ebooks/74764.epub3.images,https://www.gutenberg.org/ebooks/74764.epub3.images
science,20426,Form and Function: A Contribution to the History of Animal Morphology,"Russell, E. S. (Edward Stuart)",en,2843,"Anatomy, Comparative -- History; Morphology (Animals) -- History",gutenberg,https://www.gutenberg.org/ebooks/20426.epub3.images,https://www.gutenberg.org/ebooks/20426.epub3.images
science,33504,"Opticks : $b or, A treatise of the reflections, refractions, inflections and colours of light","Newton, Isaac",en,2776,Optics -- Early works to 1800,gutenberg,https://www.gutenberg.org/ebooks/33504.epub3.images,https://www.gutenberg.org/ebooks/33504.epub3.images
science,2009,"The Origin of Species by Means of Natural Selection: Or, the Preservation of Favoured Races in the Struggle for Life, 6th Edition","Darwin, Charles",en,2767,Evolution (Biology); Natural selection,gutenberg,https://www.gutenberg.org/ebooks/2009.epub3.images,https://www.gutenberg.org/ebooks/2009.epub3.images
science,22748,Explanation of Terms Used in Entomology,"Smith, John Bernhard",en,2715,Insects -- Nomenclature,gutenberg,https://www.gutenberg.org/ebooks/22748.epub3.images,https://www.gutenberg.org/ebooks/22748.epub3.images
science,34912,Woman in Science: With an Introductory Chapter on Woman's Long Struggle for Things of the Mind,"Zahm, J. A. (John Augustine)",en,2665,Women -- History; Women scientists,gutenberg,https://www.gutenberg.org/ebooks/34912.epub3.images,https://www.gutenberg.org/ebooks/34912.epub3.images
science,57980,The Magic and Science of Jewels and Stones,"Kozminsky, Isidore",en,2658,Gems -- Miscellanea; Occultism -- Miscellanea; Precious stones -- Psychic aspects,gutenberg,https://www.gutenberg.org/ebooks/57980.epub3.images,https://www.gutenberg.org/ebooks/57980.epub3.images
science,1227,The Expression of the Emotions in Man and Animals,"Darwin, Charles",en,2565,"Emotions; Expression; Instinct; Psychology, Comparative",gutenberg,https://www.gutenberg.org/ebooks/1227.epub3.images,https://www.gutenberg.org/ebooks/1227.epub3.images
science,944,The Voyage of the Beagle,"Darwin, Charles",en,2532,Beagle Expedition (1831-1836); Geology; Natural history; South America -- Discovery and exploration; Voyages around the world -- History -- 19th century,standardebooks,https://standardebooks.org/ebooks/charles-darwin/the-voyage-of-the-beagle/downloads/charles-darwin_the-voyage-of-the-beagle.epub?source=feed,https://www.gutenberg.org/ebooks/944.epub3.images
science,63299,"The Book of the Pearl: The history, art, science, and industry of the queen of gems","Kunz, George Frederick, Stevenson, Charles Hugh",en,2479,Pearls,gutenberg,https://www.gutenberg.org/ebooks/63299.epub3.images,https://www.gutenberg.org/ebooks/63299.epub3.images
science,2300,"The Descent of Man, and Selection in Relation to Sex","Darwin, Charles",en,2379,Evolution (Biology); Human beings -- Origin; Sex differences; Sexual dimorphism (Animals); Sexual selection in animals,gutenberg,https://www.gutenberg.org/ebooks/2300.epub3.images,https://www.gutenberg.org/ebooks/2300.epub3.images
science,46802,The Biotic Associations of Cockroaches,"Roth, Louis M. (Louis Marcus), Willis, Edwin R.",en,2315,Cockroaches; Insects -- Ecology,gutenberg,https://www.gutenberg.org/ebooks/46802.epub3.images,https://www.gutenberg.org/ebooks/46802.epub3.images
science,68693,"History of the inductive sciences, from the earliest to the present time","Whewell, William",en,2276,Science -- History,gutenberg,https://www.gutenberg.org/ebooks/68693.epub3.images,https://www.gutenberg.org/ebooks/68693.epub3.images
science,57713,The Animal Parasites of Man,"Fantham, Harold Benjamin, Braun, Max, Stephens, J. W. W. (John William Watson), Theobald, Fred. V. (Frederick Vincent)",en,2226,Medical parasitology,gutenberg,https://www.gutenberg.org/ebooks/57713.epub3.images,https://www.gutenberg.org/ebooks/57713.epub3.images
science,26393,The Medicinal Plants of the Philippines,"Pardo de Tavera, T. H. (Trinidad Hermenegildo)",en,2162,Botany -- Philippines; Medicinal plants -- Philippines,gutenberg,https://www.gutenberg.org/ebooks/26393.epub3.images,https://www.gutenberg.org/ebooks/26393.epub3.images
science,55264,On Growth and Form,"Thompson, D'Arcy Wentworth",en,2112,Growth; Morphology (Animals),gutenberg,https://www.gutenberg.org/ebooks/55264.epub3.images,https://www.gutenberg.org/ebooks/55264.epub3.images
science,19352,Herbal Simples Approved for Modern Uses of Cure,"Fernie, William Thomas",en,2099,"Botany, Medical",gutenberg,https://www.gutenberg.org/ebooks/19352.epub3.images,https://www.gutenberg.org/ebooks/19352.epub3.images
science,6321,The Naturalist in Nicaragua,"Belt, Thomas",en,1988,Natural history -- Nicaragua; Nicaragua -- Description and travel,gutenberg,https://www.gutenberg.org/ebooks/6321.epub3.images,https://www.gutenberg.org/ebooks/6321.epub3.images
science,50636,"Reports of Trials for Murder by Poisoning;: by Prussic Acid, Strychnia, Antimony, Arsenic, and Aconita. Including the trials of Tawell, W. Palmer, Dove, Madeline Smith, Dr. Pritchard, Smethurst, and Dr. Lamson, with chemical introduction and notes on the poisons used","Browne, G. Lathom (George Lathom), Stewart, C. G. (Charles G.), active 19th century",en,1985,Medical jurisprudence -- Great Britain; Poisons; Trials (Murder) -- Great Britain; Trials (Poisoning) -- Great Britain,gutenberg,https://www.gutenberg.org/ebooks/50636.epub3.images,https://www.gutenberg.org/ebooks/50636.epub3.images
science,45988,"Novum organum : $b or, True suggestions for the interpretation of nature","Bacon, Francis",en,1945,Induction (Logic) -- Early works to 1800; Science -- Methodology -- Early works to 1800,gutenberg,https://www.gutenberg.org/ebooks/45988.epub3.images,https://www.gutenberg.org/ebooks/45988.epub3.images
science,75948,"The book of wonders : $b gives plain and simple answers to the thousands of everyday questions that are asked and which all should be able to, but cannot answer...",Unknown,en,1938,Curiosities and wonders; Encyclopedias and dictionaries; Questions and answers; Science -- Miscellanea; Technology -- Miscellanea,gutenberg,https://www.gutenberg.org/ebooks/75948.epub3.images,https://www.gutenberg.org/ebooks/75948.epub3.images
science,25267,Astronomy for Amateurs,"Flammarion, Camille",en,1917,Astronomy,gutenberg,https://www.gutenberg.org/ebooks/25267.epub3.images,https://www.gutenberg.org/ebooks/25267.epub3.images
science,72936,"The life of Jean Henri Fabre, the entomologist, 1823-1910","Fabre, Augustin",en,1882,"Entomologists -- France -- Biography; Fabre, Jean-Henri, 1823-1915",gutenberg,https://www.gutenberg.org/ebooks/72936.epub3.images,https://www.gutenberg.org/ebooks/72936.epub3.images
